iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
32,8.786001682281494,-25.15121310691611,10.259876065786436,-6.872728819495061,-44.420794726834195,0.0,0.2869828156223618,0.01,0.004997968673706055,0.1057288646697998,0.0051776054,0.032409564,-27.5203088497637,-0.11055715487389213,-0.2516900624046845,0.0,3380,0.48189878463745117,0.04256273286539346,0.042039108672201043,111540,-21.268492719375132,0.0
33,8.033997297286987,-24.87706126956734,10.516209727194454,-6.056088816294845,-43.455089380453316,0.0,0.2815528431604979,0.01,0.005778789520263672,0.1067500114440918,0.005174373,0.03326925,-27.255984091744065,-0.10931042579335763,-0.24897788895269785,0.0,3380,0.5020272731781006,0.04119696971505981,0.040543790136668714,114920,-21.278637466685144,0.0
34,8.288765668869019,-24.581098870705265,10.469347845805808,-6.360417487252648,-41.66222811705172,0.0,0.30422416046949824,0.01,0.004997730255126953,0.10703182220458984,0.005152912,0.030961407,-26.988495569640186,-0.10750755523098102,-0.24600250700463544,0.0,3380,0.4803183078765869,0.0381345043043814,0.037569039612969354,118300,-21.226999901662687,0.0
35,8.122299671173096,-24.181702168231194,10.445841464145149,-6.440880800146267,-40.4702605915791,0.0,0.3089554746852434,0.01,0.0055539608001708984,0.1035146713256836,0.0051251734,0.030111985,-26.707816229499286,-0.105708019253118,-0.24200676018724934,0.0,3380,0.46079158782958984,0.04212098462395677,0.041408736125772345,121680,-20.931412038914733,0.0
36,7.884778261184692,-24.234513772669434,10.610120779212915,-6.2814123177813865,-40.89925011796384,0.0,0.2985539217722464,0.01,0.005001068115234375,0.11603188514709473,0.0051286696,0.031828597,-26.4604859838163,-0.10585400965974855,-0.24253404358338704,0.0,3380,0.49153804779052734,0.03671031526387688,0.03607963553087649,125060,-20.926197520224232,0.0
37,7.83913779258728,-23.517517298386633,10.567544841261848,-5.500933301566389,-39.69241789289,0.0,0.3427806798708507,0.01,0.004003763198852539,0.10012459754943848,0.0051181437,0.02758209,-26.166189115273337,-0.10315631249827932,-0.2353606580397932,0.0,3380,0.4589829444885254,0.03398952052364559,0.03297378169344169,128440,-20.77736491582603,0.0
38,8.484792947769165,-23.171731127766932,11.023088945997468,-6.2078459819625955,-41.28113058076805,0.0,0.33874323419726876,0.01,0.0050008296966552734,0.10502409934997559,0.005175601,0.027104639,-25.866743316522697,-0.10156020745039021,-0.2318998416233529,0.0,3380,0.4893941879272461,0.04000425234833996,0.03845777328447889,131820,-20.65100444161309,0.0
39,8.038997888565063,-22.979975697599727,10.808491694237349,-6.661823669991096,-40.61000577942739,0.0,0.3794698292534909,0.01,0.0060002803802490234,0.10535001754760742,0.005082985,0.025209911,-25.5780665546304,-0.10029650852773421,-0.22999485113263785,0.0,3380,0.45885157585144043,0.034999656686394674,0.034607795636532004,135200,-20.602622810104116,0.0
40,7.988396406173706,-23.129316242550924,10.710782348259986,-6.0969438087744665,-40.53353699012952,0.0,0.3542875815325068,0.01,0.005179166793823242,0.10076236724853516,0.005118013,0.028432392,-25.333191523422453,-0.10159689272336318,-0.23147242654768066,0.0,3380,0.46674585342407227,0.03206572204065165,0.031771507743504714,138580,-20.191232481952596,0.0
41,7.9279704093933105,-22.473594309117633,10.85762567453309,-5.649704533019332,-38.45096919462562,0.0,0.35711881073203994,0.01,0.0060002803802490234,0.09551525115966797,0.0050440147,0.026376618,-25.047231801991973,-0.09842959191973391,-0.22493730145024918,0.0,3378,0.46749210357666016,0.03379835759233211,0.03266420443315028,141958,-20.084881915315485,0.0
