iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success 
237,1.5680348873138428,-3.4734106297790026,0.06823904905981917,-3.3678654516295032,-3.5868251453655975,0.0,0.29585374839720896,0.1,0.0022535324096679688,0.05014991760253906,0.05047602,0.37311083,-3.3963145635703627,-0.12087389053342984,-0.03482513864073246,0.0,400,0.1524183750152588,0.001882379155637329,0.0015651148866642772,95200,-3.077801868121284,0.0
238,1.5890285968780518,-3.4742985069480268,0.09501542806918606,-3.3409333013010465,-3.746530679801753,0.0,0.3131773061186833,0.1,0.0030341148376464844,0.04696321487426758,0.050338544,0.28734925,-3.404112957908129,-0.1212227657520804,-0.03486236104282204,0.0,400,0.14920735359191895,0.0032958102649679067,0.0027479409205387394,95600,-3.0832278133472615,0.0
239,1.5543549060821533,-3.4584571382664704,0.06149312913733456,-3.3219416182625423,-3.589125416984665,0.0,0.3020141310537625,0.1,0.0032596588134765625,0.049149513244628906,0.050165147,0.3534891,-3.409547375943963,-0.11913322939724785,-0.034695433038085845,0.0,400,0.1493673324584961,0.001970273043209747,0.0015556147257554606,96000,-3.0552632272754736,0.0
240,1.592116117477417,-2.8545385969910386,1.5589701010628212,1.662937602877514,-3.6789379653851646,0.0,0.2822713055179116,0.1,0.004021644592285156,0.05909085273742676,0.04950201,0.69924796,-3.3540464980486706,-0.11970911906473886,-0.02888956642789728,0.0,400,0.1646251678466797,0.29060881529553023,0.23885874928167564,96400,-3.0667804997011947,0.0
241,1.8074326515197754,-3.454667280443923,0.06628724313177542,-3.3573195053669345,-3.5826926905267262,0.0,0.3102687537671225,0.1,0.002249479293823242,0.044391632080078125,0.050346732,0.35738236,-3.364108576288196,-0.11991330699222821,-0.0346598797495914,0.0,400,0.1855146884918213,0.039916317459075805,0.0019059844110318276,96800,-3.0664397054159536,0.0
242,1.560730218887329,-3.4294037265993627,0.04857871433366658,-3.3471992565546618,-3.521630889145422,0.0,0.31138723148903125,0.1,0.002998828887939453,0.05667853355407715,0.05027279,0.33398017,-3.370638091319313,-0.11847295707782254,-0.03441716046001525,0.0,400,0.17444539070129395,0.001935093599795057,0.001403830718864165,97200,-3.054718006969338,0.0
243,1.6018023490905762,-3.432596169753905,0.05084840584531309,-3.3445690193979027,-3.538643535951614,0.0,0.303751804693229,0.1,0.0031681060791015625,0.05491185188293457,0.049986415,0.34093702,-3.376833899162772,-0.11821119829024454,-0.03444554389041873,0.0,400,0.1494903564453125,0.001976050955861858,0.0015233481955472048,97600,-3.0620168850011296,0.0
244,1.6457455158233643,-3.4549640885793194,0.06466353419070127,-3.345732094150192,-3.6332766275668518,0.0,0.32481184714086603,0.1,0.0022487640380859375,0.0506134033203125,0.049969215,0.31879434,-3.384646918104427,-0.1205542000532505,-0.03466526455939928,0.0,400,0.14890193939208984,0.0025978253457853754,0.001744115498270284,98000,-3.0788858474481025,0.0
245,1.6134240627288818,-3.443253351924686,0.06316047616857823,-3.330929500051491,-3.5761752343840554,0.0,0.30183466101030454,0.1,0.001501321792602539,0.052625179290771484,0.050421122,0.3560298,-3.3905075614864533,-0.11880772691035575,-0.03455014289258365,0.0,400,0.1613936424255371,0.0019942730945133715,0.0016763325772982446,98400,-3.060796896603411,0.0
246,1.6730124950408936,-3.4391715644237864,0.043740710092015994,-3.3656427186937248,-3.5354990918220524,0.0,0.3037710001256245,0.1,0.002251148223876953,0.04837632179260254,0.050205585,0.32043433,-3.3953739617801864,-0.11908250021900997,-0.034513333368734,0.0,400,0.15317106246948242,0.0014560630764591691,0.001244592496448809,98800,-3.072965856250286,0.0
247,1.617032527923584,-0.8161015197195078,2.469394031067658,1.8458180889552982,-3.5902562175709583,0.0,0.292736094130444,0.1,0.0022504329681396484,0.047632455825805664,0.05022246,0.4119281,-3.137446717574119,-0.11911506863693296,-0.008583439588294016,0.0,400,0.15517163276672363,1.7877556833392267,0.8360694437037098,99200,-3.0671049466697298,0.0
248,1.6869990825653076,-3.448049415336184,0.08778659550459979,-3.2851272391683195,-3.692885403753566,0.0,0.30001880762995997,0.1,0.004498720169067383,0.04958987236022949,0.05056818,0.2761225,-3.1685069873503258,-0.12039989091165568,-0.03460185601281902,0.0,400,0.15085506439208984,0.6850942615197002,0.0020964907611198133,99600,-3.047639333130411,0.0
249,1.6973259449005127,-3.4319239924875755,0.07228742317573265,-3.294447484149775,-3.6508239725231175,0.0,0.3117273595832327,0.1,0.003749847412109375,0.06245279312133789,0.049991775,0.33183327,-3.1948486878640505,-0.11971405166123723,-0.03443058010655175,0.0,400,0.17280220985412598,0.0024276608456040073,0.002108271575390769,100000,-3.075469209905377,0.0
250,1.5455515384674072,1.4457845383994923,0.959698600720155,2.3391161212604024,-2.694262829787861,0.0,0.30990562269632227,0.1,0.0014979839324951172,0.05240488052368164,0.049825042,0.34202242,-2.730785365237696,-0.119612157891755,0.014068000473527534,0.0,400,0.14934134483337402,4.045519650508696,0.24188301662291575,100400,-3.067717233407887,0.0
251,1.6297383308410645,-3.457591409505986,0.08433886893537228,-3.3566689966347245,-3.7303637753809484,0.0,0.2839631584371339,0.1,0.003000020980834961,0.05087780952453613,0.050146934,0.32796973,-2.803465969664525,-0.1200477428712929,-0.034700549813729886,0.0,400,0.16271495819091797,2.4650932464905417,0.010086993192041203,100800,-3.0570673089545792,0.0
252,1.7797772884368896,-3.423470696073116,0.07401607636488775,-3.2947246692700762,-3.5860305105375807,0.0,0.29534123111201066,0.1,0.01477956771850586,0.06817317008972168,0.05019175,0.2951105,-2.8654664423053844,-0.11923319012594183,-0.03435364433725322,0.0,400,0.22472047805786133,0.011276782828175824,0.003222893176194459,101200,-3.085272974569051,0.0
253,1.6940855979919434,-3.4335126613218905,0.07898747626421221,-3.3127539237223544,-3.673531998689273,0.0,0.3075501182806118,0.1,0.0025222301483154297,0.05236458778381348,0.05022519,0.33688205,-2.922271064207035,-0.1192996760272776,-0.03445417793090366,0.0,400,0.1793067455291748,0.0032924187809637933,0.0025280929618315398,101600,-3.0659752172678396,0.0
254,1.5779237747192383,-3.418915042210845,0.0771952472709359,-3.309034474174563,-3.605138360892771,0.0,0.31442710256354517,0.1,0.002998828887939453,0.046350955963134766,0.050437227,0.3185859,-2.971935462007416,-0.11916851401991727,-0.03431317189975285,0.0,400,0.15335822105407715,0.002503987798746627,0.0021396431417085716,102000,-3.060416651435589,0.0
255,1.570671796798706,-3.411572658245266,0.06261632944074604,-3.3212880896526276,-3.6161284548274137,0.0,0.30155234097443595,0.1,0.0025026798248291016,0.050626277923583984,0.050163936,0.3395886,-3.0158991816312013,-0.11912197888268566,-0.03423443137457794,0.0,400,0.15637755393981934,0.0024218631604669733,0.0020840758572833636,102400,-3.034593873306709,0.0
256,1.577735185623169,-3.4280069549775827,0.061893543425138565,-3.32327917334194,-3.5464910465199297,0.0,0.31281252660603803,0.1,0.0037393569946289062,0.04834175109863281,0.050165653,0.3915467,-3.0571099589658397,-0.1196713605780082,-0.034392324168560334,0.0,400,0.1705188751220703,0.002599173566002773,0.0019688419984773492,102800,-3.0408019622165425,0.0
257,1.6057469844818115,-3.4253077382098795,0.06669416137895745,-3.3071577562296453,-3.591275206447996,0.0,0.3059380991258295,0.1,0.0014977455139160156,0.0506131649017334,0.04994361,0.31454274,-3.093929736890244,-0.1195105748212631,-0.03436706353068424,0.0,400,0.15143632888793945,0.0019509110767448649,0.0015114504519631634,103200,-3.0374633738627494,0.0
258,1.5809004306793213,-3.421784184199065,0.0591176931946905,-3.2913572284964,-3.535184400031099,0.0,0.3016757513166985,0.1,0.003003835678100586,0.0474088191986084,0.05005477,0.35696176,-3.126715181621126,-0.12009859124608938,-0.034322431898454644,0.0,400,0.15367889404296875,0.0022664759900187055,0.0017535886220368137,103600,-3.042517941025268,0.0
259,1.568976640701294,-1.4192717932903154,2.4066341400704734,1.9443155609434872,-3.5814359193674905,0.0,0.2932631784554698,0.1,0.0022482872009277344,0.051390886306762695,0.050221443,0.4225566,-2.955970842788045,-0.11971920051947048,-0.01460721316536564,0.0,400,0.15616941452026367,1.31913480387688,0.7676289678411022,104000,-3.0389428144752832,0.0
260,1.573734998703003,-3.404180040325612,0.0545301698905719,-3.3130929611419626,-3.541239297303318,0.0,0.33335160697088256,0.1,0.0055162906646728516,0.046869754791259766,0.049890313,0.29431826,-3.0007917625418017,-0.11859481063356164,-0.03414666698040791,0.0,400,0.15952801704406738,0.39754339621388024,0.001964890637199205,104400,-3.042403519223776,0.0
261,1.597118854522705,-3.4275703066946113,0.08794474807288277,-3.2829893431505575,-3.6869640341754177,0.0,0.30852154987013564,0.1,0.0025179386138916016,0.0663144588470459,0.050147496,0.31501797,-3.0434696169570827,-0.1196725314431436,-0.0343927692248897,0.0,400,0.16863632202148438,0.003865789901807798,0.0032195980502372156,104800,-3.0602563015600888,0.0
262,1.6287612915039062,-3.387528242442274,0.0711179505368538,-3.2882418816293733,-3.6390178831141737,0.0,0.3088386499275315,0.1,0.0022492408752441406,0.04986739158630371,0.05045504,0.31608468,-3.077875479505602,-0.11800699286271725,-0.033999880383860856,0.0,400,0.1571798324584961,0.0022876726839866023,0.0019456760675861376,105200,-3.050937657745092,0.0
263,1.5909812450408936,-1.7669219735147783,2.3153292218929895,2.256247429007734,-3.5881776807093813,0.0,0.29907028020249304,0.1,0.0030069351196289062,0.06343579292297363,0.05007203,0.45900086,-2.9467801289065196,-0.11914320307619843,-0.018081355991933154,0.0,400,0.2297496795654297,1.022632245736641,0.6765948335279639,105600,-3.0505310917592565,0.0
264,1.5591657161712646,-3.4009962880498494,0.05561644687871744,-3.326333629442163,-3.5186393615730913,0.0,0.2858121751984244,0.1,0.001499176025390625,0.04912161827087402,0.04978485,0.36662728,-2.9922017448208527,-0.11783361561695832,-0.034130535854881884,0.0,400,0.15544581413269043,0.3025457275872041,0.0021702253441549467,106000,-3.0465410101928327,0.0
265,1.5751953125,-3.4075929402828304,0.08281918431306455,-3.298625838182878,-3.625632159532995,0.0,0.3412637605362168,0.1,0.0030002593994140625,0.05084562301635742,0.04993206,0.31018043,-3.0337408643670507,-0.11869906928568388,-0.03417988491304833,0.0,400,0.15281271934509277,0.003859868433388057,0.0028966117326726477,106400,-3.058551371151444,0.0
266,1.6152524948120117,-3.4218002504397957,0.07922583237659876,-3.285762380793512,-3.629291729969619,0.0,0.29660554952120877,0.1,0.002515077590942383,0.04735112190246582,0.050195307,0.34345478,-3.0725468029743253,-0.11924674074380198,-0.03433337974542718,0.0,400,0.1495530605316162,0.0026220065626007165,0.00235136640183236,106800,-3.0614907098738215,0.0
267,1.6871826648712158,-3.4097505177898886,0.05672128301920782,-3.3234417224405775,-3.6112620321572084,0.0,0.2980464974590968,0.1,0.0030007362365722656,0.05235409736633301,0.050005823,0.31971508,-3.1062671744558816,-0.11935930802859802,-0.03421125234638771,0.0,400,0.15262627601623535,0.001769349198568198,0.0015849619496261743,107200,-3.0436336753668094,0.0
268,1.5914533138275146,-3.450811467707626,0.10886596880126072,-3.3354193299143624,-3.8518192967135927,0.0,0.31479221144519043,0.1,0.00225067138671875,0.047611236572265625,0.050151955,0.27876332,-3.1407216037810564,-0.12022934631830981,-0.034611887061373164,0.0,400,0.1593317985534668,0.004102210212042993,0.0035211474096819746,107600,-3.033230367100707,0.0
269,1.615673303604126,-3.3911931728942655,0.043561138408062694,-3.287544220402294,-3.509048017649831,0.0,0.3135174991954321,0.1,0.0022487640380859375,0.04759716987609863,0.049853414,0.3921236,-3.1657687606923774,-0.11761037255244325,-0.0340338761023822,0.0,400,0.15295624732971191,0.0021169092297662387,0.0014523140769694737,108000,-3.036567385657583,0.0
270,1.5445873737335205,-3.3977160474659382,0.05282706686974499,-3.30737443805889,-3.4998274770895326,0.0,0.30651074457161986,0.1,0.0022482872009277344,0.0478520393371582,0.04984081,0.34854263,-3.188963489369734,-0.11889451757015465,-0.034090910219241766,0.0,400,0.1609041690826416,0.0019661749796179634,0.0017644748438630405,108400,-3.034807917676713,0.0
271,1.584482192993164,-3.404250383458113,0.053575670889602196,-3.3133618652633565,-3.524496784116383,0.0,0.31319872917248576,0.1,0.0025091171264648438,0.04607963562011719,0.050022144,0.33070964,-3.210492178778572,-0.11906712519781751,-0.03415097509352847,0.0,400,0.15366578102111816,0.0020607307563994975,0.0018191564642162938,108800,-3.042339065316143,0.0
272,1.6100621223449707,-3.401579240319945,0.07589178308269742,-3.2672165517758893,-3.546440999584967,0.0,0.3281908946531078,0.1,0.002254486083984375,0.05085492134094238,0.05016251,0.3061491,-3.2296008849327094,-0.11860843857983461,-0.034136235511599985,0.0,400,0.1518397331237793,0.0027011611194964775,0.002313927636560194,109200,-3.0404025023387873,0.0
273,1.8404302597045898,-2.4035260028816396,1.9528701523029566,1.8873910624845358,-3.540578901092148,0.0,0.2944971550496062,0.1,0.0030059814453125,0.1533961296081543,0.050075356,0.7809379,-3.146993396727602,-0.11838067824354592,-0.024401394041723146,0.0,400,0.24189972877502441,0.5972377123146774,0.44512810906666034,109600,-3.0471820480238283,0.0
274,1.5955281257629395,-3.3872604643772752,0.0828831829873688,-3.2822858937549197,-3.713769763517853,0.0,0.2993564724431767,0.1,0.002249002456665039,0.054677486419677734,0.050025396,0.2805385,-3.1710201034925696,-0.1187729433037714,-0.03399566663693946,0.0,400,0.15660357475280762,0.10254001601712502,0.002512971067474266,110000,-3.0413587533141317,0.0
275,1.5647437572479248,-3.4178785994660292,0.08372780120604503,-3.2883558591338615,-3.623943085606173,0.0,0.3164452490607061,0.1,0.0022530555725097656,0.049111366271972656,0.05012074,0.30622286,-3.1957059530899157,-0.11989196490709174,-0.0342880421880352,0.0,400,0.16620373725891113,0.004294942124082481,0.0035575329454624388,110400,-3.0350768110477864,0.0
276,1.6112854480743408,-3.4010742079011997,0.06585899927074869,-3.253865459777779,-3.517444723647928,0.0,0.3032161047022564,0.1,0.0022606849670410156,0.05562543869018555,0.05023568,0.39906982,-3.2162427785710443,-0.11864333309792997,-0.03412963430016128,0.0,400,0.15212798118591309,0.0023243803569132377,0.002022838656380515,110800,-3.0480803946722603,0.0
277,1.5327494144439697,-3.4040554478246765,0.06680983831275684,-3.282085155481326,-3.6299169836711727,0.0,0.3059587363384417,0.1,0.0022475719451904297,0.04939723014831543,0.04995012,0.33032268,-3.2350240454964077,-0.11850814920055482,-0.03415037437183232,0.0,400,0.1660909652709961,0.0023007209915699186,0.0018376119046312396,111200,-3.045596300243921,0.0
278,1.6145884990692139,-3.4268444999051395,0.060752997981990804,-3.321629077753538,-3.542419874917301,0.0,0.3115102548749812,0.1,0.003267526626586914,0.048107147216796875,0.0501177,0.3100959,-3.2542060909372807,-0.11891290257727491,-0.03439110092603734,0.0,400,0.15996146202087402,0.0023202679571402035,0.0017904044632546738,111600,-3.0537477397308317,0.0
279,1.6078226566314697,0.9222301003550925,1.8258379940861442,2.229308794543684,-3.490274953644705,0.0,0.29738808080356416,0.1,0.002513408660888672,0.047902822494506836,0.05001194,0.389104,-2.836562471808043,-0.11789856291343398,0.008783992321792448,0.0,400,0.15765666961669922,3.36896654703447,0.5404480581431169,112000,-3.0785785447190124,0.0
280,1.6080214977264404,-3.3936562730579896,0.06758602056081245,-3.277254874917203,-3.543439183224473,0.0,0.28028115027817807,0.1,0.0030083656311035156,0.045350074768066406,0.050066814,0.2896743,-2.892271851933038,-0.11902006922456974,-0.034052437704576964,0.0,400,0.1555633544921875,2.0887695810271776,0.007870233693233336,112400,-3.071983875339531,0.0
281,1.5930390357971191,-3.425177482583943,0.09560888356683764,-3.328123210318984,-3.755088458219383,0.0,0.27585685375953845,0.1,0.0030145645141601562,0.053144216537475586,0.050421678,0.2721674,-2.9455624149981285,-0.11983768663549553,-0.03437660394703957,0.0,400,0.15938973426818848,0.00919753669157882,0.0029053397787578285,112800,-3.052598694533593,0.0
282,1.5800678730010986,-3.3939689177123205,0.07208952473655493,-3.2979551580786155,-3.537901661363614,0.0,0.3308840924151922,0.1,0.002504587173461914,0.047907352447509766,0.050060034,0.32672423,-2.990403065269548,-0.11930743028417509,-0.034056693478003004,0.0,400,0.1540234088897705,0.002514953614346075,0.0020424840677028423,113200,-3.0630242439702435,0.0
283,1.5702757835388184,-3.3903679344235034,0.06447860281361023,-3.271370742385513,-3.5240733487228524,0.0,0.3253604983267626,0.1,0.0030002593994140625,0.054642677307128906,0.050035745,0.32634723,-3.030399552184944,-0.11936888799085464,-0.034011523604875554,0.0,400,0.14866042137145996,0.0022330904633507953,0.0019865956608004476,113600,-3.0392896282910877,0.0
284,1.5784943103790283,-3.189662537259325,1.0011675966533498,1.626541726225644,-3.674578968233412,0.0,0.2816095889697594,0.1,0.0030105113983154297,0.045085906982421875,0.049506806,2.4334881,-3.0463258506923823,-0.11963085287591944,-0.03222459603408664,0.0,400,0.15562820434570312,0.1233914583205472,0.11441370365299149,114000,-3.0478144309013713,0.0
285,1.55782151222229,-3.3875745769167627,0.06458812208876946,-3.2824267456870504,-3.5440402810565024,0.0,0.3137034399698034,0.1,0.0029981136322021484,0.06773543357849121,0.05006093,0.32186505,-3.0804507233148204,-0.11833607962139943,-0.03399304041790871,0.0,400,0.16248726844787598,0.006458274603072412,0.002254692882049085,114400,-3.0400200422845494,0.0
286,1.7245724201202393,-3.3802459504518203,0.06097585668825334,-3.2869372791640354,-3.574233260401046,0.0,0.3206840425820461,0.1,0.0029959678649902344,0.0613861083984375,0.05030074,0.34482253,-3.1104302460285203,-0.11890109299695314,-0.03392138497003248,0.0,400,0.16141986846923828,0.0024894893655751514,0.0021362328956696457,114800,-3.04037919658174,0.0
287,1.6369504928588867,-3.3832889664363135,0.0658558239015829,-3.246185115650434,-3.4738350062008805,0.0,0.30964236857801747,0.1,0.0037500858306884766,0.05062985420227051,0.050177064,0.33745253,-3.1377161180693,-0.118209418836563,-0.03394952523611519,0.0,400,0.16227197647094727,0.001918905411650259,0.0017262093537678492,115200,-3.039729628477082,0.0
288,1.5592396259307861,-3.374517586300267,0.05277430057896557,-3.2898473024867694,-3.4496429429994477,0.0,0.3124277855486728,0.1,0.0029990673065185547,0.04737973213195801,0.0497954,0.3690311,-3.161396264892397,-0.11772062615598554,-0.03386232615370216,0.0,400,0.1878659725189209,0.0016648604244297878,0.001441638036595085,115600,-3.0496953152509003,0.0
289,1.5462069511413574,-3.3683247437886314,0.06254230074486608,-3.278583318652871,-3.487915944104083,0.0,0.31902498220278414,0.1,0.0022497177124023438,0.045850515365600586,0.05029196,0.32430947,-3.18208911278202,-0.11804982187745644,-0.03380602234322642,0.0,400,0.15123820304870605,0.0016579619311244706,0.001574169431416787,116000,-3.0398413365833354,0.0
290,1.586258888244629,-3.362900444703632,0.05855370684059197,-3.2520675806437893,-3.4655784142681423,0.0,0.31169428752540446,0.1,0.0025115013122558594,0.05086636543273926,0.050167657,0.33499786,-3.2001702459741814,-0.11791808273825305,-0.03374878541223613,0.0,400,0.14990019798278809,0.0016056154234829379,0.0013977888653105097,116400,-3.030570521349688,0.0
291,1.5829157829284668,-3.3832495143019123,0.07732810120497166,-3.2371959780218673,-3.6354481022772944,0.0,0.31514193479951674,0.1,0.0022542476654052734,0.0498814582824707,0.050422214,0.29325303,-3.2184781728069547,-0.11871766229078431,-0.03394596145503675,0.0,400,0.15466928482055664,0.0024925615385335193,0.002051767493791883,116800,-3.048198800285667,0.0
292,1.521418571472168,-3.3564515583211336,0.07764919292325141,-3.236081007798347,-3.52326869751417,0.0,0.3378177706127208,0.1,0.003000974655151367,0.049152374267578125,0.05007839,0.31298658,-3.2322755113583725,-0.11809377532678791,-0.033673469301361836,0.0,400,0.19532132148742676,0.003073151720191212,0.002393637931518156,117200,-3.0490403198198637,0.0
293,1.6154162883758545,-3.3891816095193845,0.10110449504075898,-3.2769559017784733,-3.6963838492084253,0.0,0.3138858778409675,0.1,0.003000020980834961,0.049352407455444336,0.050110925,0.27976108,-3.247966121174474,-0.11942617640927616,-0.034018782136547625,0.0,400,0.15440106391906738,0.004160399511010667,0.0035973008691745152,117600,-3.054933141739609,0.0
294,1.6785049438476562,1.2133551501754136,1.2870485263016462,2.3085764159389495,-3.288939058850267,0.0,0.3031931434480491,0.1,0.001499176025390625,0.05438947677612305,0.049913865,0.34322166,-2.801833994039485,-0.11916028734515778,0.011720349661596881,0.0,400,0.14787769317626953,3.8446505593499403,0.33960398755630716,118000,-3.0518973782988668,0.0
295,1.5624539852142334,-3.368616557425471,0.06635333288696939,-3.2624705785145487,-3.6080153321543778,0.0,0.30718833474447793,0.1,0.0040111541748046875,0.04936408996582031,0.049882323,0.296815,-2.8585122503780838,-0.11874766765018928,-0.03380218596739663,0.0,400,0.15567636489868164,2.334268104628928,0.011218275706822264,118400,-3.059574052071379,0.0
296,1.6244146823883057,-3.3595815626924734,0.07587977665889481,-3.219084463769014,-3.5384604562651187,0.0,0.3011982763349637,0.1,0.0022537708282470703,0.04461669921875,0.050520644,0.28054425,-2.908619181609523,-0.11803698951715122,-0.033713341540292485,0.0,400,0.16068220138549805,0.011908157950232236,0.0033206243778603943,118800,-3.0504781772064113,0.0
297,1.5955004692077637,-2.0930756944615623,2.1512634963298294,2.392632698731162,-3.4439143411296236,0.0,0.30784551694398377,0.1,0.0030019283294677734,0.04863858222961426,0.05010371,0.49440956,-2.827064832894727,-0.11782529080310908,-0.021317780521615436,0.0,400,0.14901328086853027,0.7932585214857888,0.580731770639205,119200,-3.053743893515487,0.0
298,1.5860652923583984,-3.370316395660704,0.06652810995387401,-3.270573146023587,-3.524804570811833,0.0,0.29459983244026117,0.1,0.002508401870727539,0.045604705810546875,0.05033336,0.39363587,-2.881389989171325,-0.11801316440157375,-0.033809286852782026,0.0,400,0.15689849853515625,0.19629815451411214,0.0027883871910529333,119600,-3.062334395593395,0.0
299,1.654153823852539,-3.3965647760128825,0.07945125043859091,-3.2675553099443486,-3.5424727709295403,0.0,0.3332399963560466,0.1,0.0022492408752441406,0.06425809860229492,0.050106872,0.2835159,-2.9329074678554807,-0.11938290619394616,-0.03408754839903026,0.0,400,0.1461644172668457,0.00376104186297485,0.003149858475270911,120000,-3.0668863432651903,0.0
300,1.580575704574585,-3.336523359495861,0.06193242974968183,-3.2437499695156844,-3.491675281508576,0.0,0.3321464005600935,0.1,0.0025131702423095703,0.04836559295654297,0.049673654,0.3038867,-2.973269057019519,-0.11724849958823925,-0.03346800204393615,0.0,400,0.15868234634399414,0.0023938885278835726,0.0017871146905813144,120400,-3.060744331543842,0.0
301,1.5593302249908447,-3.361353264028501,0.10918264686216467,-3.2110426003771155,-3.670770041143902,0.0,0.30012049121960926,0.1,0.001505136489868164,0.056366920471191406,0.050386757,0.32028213,-3.0120774777204176,-0.1189332501434352,-0.0337312563189798,0.0,400,0.14909744262695312,0.0042531718995572525,0.0039186089327458385,120800,-3.0341473911499373,0.0
302,1.5670912265777588,-3.35281425499483,0.09265753108374467,-3.22869475297373,-3.645026792644745,0.0,0.30039319852512236,0.1,0.003009319305419922,0.04837989807128906,0.050059415,0.34546304,-3.0461511554478586,-0.11822715674954931,-0.03364371664221837,0.0,400,0.16007137298583984,0.0031279052582972467,0.0028735984805675742,121200,-3.029103349764317,0.0
303,1.6062061786651611,-3.3531788976744785,0.060334407663482637,-3.229250928036482,-3.447563088642927,0.0,0.31898956195584743,0.1,0.0030002593994140625,0.047608375549316406,0.050052814,0.37238953,-3.076853929670521,-0.1180337653283568,-0.033645507069032334,0.0,400,0.15548491477966309,0.0021948539374001793,0.002079384264980448,121600,-3.0231859654358972,0.0
304,1.6027696132659912,-3.3494889945095507,0.05990313279213773,-3.2381618517768413,-3.5170740185682896,0.0,0.31199318444727026,0.1,0.002254009246826172,0.047086477279663086,0.050086316,0.3336965,-3.104117436154424,-0.11878223761040524,-0.03360779171320814,0.0,400,0.15376710891723633,0.0016852169540517146,0.0015451437990338344,122000,-3.0206622575689375,0.0
305,1.6009202003479004,-3.360142983470346,0.07564615831890319,-3.2388791772300403,-3.5584939668465823,0.0,0.3056413617147641,0.1,0.0025093555450439453,0.05033087730407715,0.0501852,0.31180793,-3.1297199908860165,-0.11813590382866222,-0.03371890581230407,0.0,400,0.14909672737121582,0.0025462351255641693,0.00223262414668426,122400,-3.0230624730490505,0.0
306,1.5668609142303467,-3.3617006729970744,0.07944415413731543,-3.2623035105587124,-3.5777000940627723,0.0,0.31755316734539757,0.1,0.0025026798248291016,0.048334598541259766,0.04976441,0.30941632,-3.1529180590971224,-0.11873683774612832,-0.0337430033179317,0.0,400,0.18532395362854004,0.0023465626444160266,0.0022189921015855676,122800,-3.0230190875630614,0.0
307,1.5884191989898682,-3.355946143172085,0.06946447114004403,-3.2022932412957803,-3.5380424272996454,0.0,0.3054761798356003,0.1,0.0022492408752441406,0.052343130111694336,0.05001751,0.38510025,-3.173220867504619,-0.1170080268586483,-0.033680746187050616,0.0,400,0.15489506721496582,0.002304052855588854,0.0020378510668388828,123200,-3.0329029605381086,0.0
308,1.6109867095947266,-3.319948714050364,0.05260316707643345,-3.2317965885301914,-3.4658806838669634,0.0,0.3367902579091133,0.1,0.002627849578857422,0.05115938186645508,0.050187208,0.324065,-3.1878936521591936,-0.11682900207359187,-0.03331898122431121,0.0,400,0.15918755531311035,0.0023128496584328526,0.0019024051942410625,123600,-3.0139375456056845,0.0
309,1.6686499118804932,-2.2766412458792566,2.0462087893745697,2.1411017629444746,-3.4805389132545574,0.0,0.3044793744434517,0.1,0.0025053024291992188,0.05914759635925293,0.050021857,0.57027256,-3.0967684115311997,-0.1170814370702984,-0.023188722699662816,0.0,400,0.15837740898132324,0.6416842737869313,0.5010818442242809,124000,-3.013976942279391,0.0
310,1.604527473449707,-3.330434603672312,0.046547916744810146,-3.2289147782711853,-3.4188695978646066,0.0,0.30446697521394234,0.1,0.0022499561309814453,0.050124168395996094,0.049972616,0.34312415,-3.1201350307453106,-0.11765446227077542,-0.03342519580419172,0.0,400,0.17075300216674805,0.10946145761255861,0.001755917560994834,124400,-3.0159007466342795,0.0
311,1.601099967956543,-3.344906377443113,0.06376222361381408,-3.2451292722725893,-3.5336005034586666,0.0,0.3015572607505606,0.1,0.0022513866424560547,0.04686856269836426,0.05007575,0.3363996,-3.142612165415091,-0.11783532670639284,-0.03356895696564957,0.0,400,0.15066003799438477,0.0023668631002678004,0.0019498002872278277,124800,-3.0053837447659233,0.0
312,1.6539039611816406,-3.355609009135859,0.04506747467682393,-3.2761468777887095,-3.4510119186353068,0.0,0.3081383329211558,0.1,0.0029997825622558594,0.05089902877807617,0.050138026,0.32739937,-3.1639118497871683,-0.11833045855792164,-0.03368507963194113,0.0,400,0.15284013748168945,0.001889436667164337,0.0017181880678425756,125200,-3.012336331594804,0.0
313,1.5440537929534912,-3.3337884434766125,0.04429160754968396,-3.2459296716702304,-3.4099659885863765,0.0,0.313052828165072,0.1,0.002252817153930664,0.050907135009765625,0.050257754,0.35834467,-3.180899509156113,-0.11765229893219217,-0.03345926055806337,0.0,400,0.20092129707336426,0.0014817113105178464,0.0013537631317157657,125600,-2.9949109787069332,0.0
314,1.5836880207061768,-3.330989144755918,0.07642589565175054,-3.221117130904388,-3.510962655038949,0.0,0.2939284314093662,0.1,0.0030050277709960938,0.05302715301513672,0.05013474,0.34574622,-3.1959084727160936,-0.11772764553054482,-0.03342498036690866,0.0,400,0.14992070198059082,0.002477076309936564,0.002277680839413314,126000,-2.9984109928388234,0.0
