iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success 
192,5.1271209716796875,-10.548622699484266,11.220592541103809,0.7165970805178905,-37.46192665247779,0.0,0.19165329759856387,0.01,0.003999948501586914,0.07862615585327148,0.005032992,0.051595423,-10.829128605110581,-0.07877219520582149,-0.10584073077191272,0.0,2036,0.2785484790802002,0.041362341631156416,0.029872593583427642,437086,-12.537655194941179,0.0
193,4.9582602977752686,-10.398688260455737,10.824693208747458,0.8069968229804313,-35.78136435017091,0.0,0.20345890169771327,0.01,0.003998756408691406,0.07851696014404297,0.0050079674,0.04764368,-10.786084570645096,-0.07865056770568438,-0.10430397804116183,0.0,2087,0.2952439785003662,0.04783112932335537,0.03782886845334877,439173,-12.464978610508593,0.0
194,4.821004629135132,-10.73396036554516,11.110393681325066,0.7203282233497774,-36.06668546689653,0.0,0.20027150863267273,0.01,0.004000663757324219,0.0795137882232666,0.004989321,0.04810731,-10.780872150135103,-0.07926068894385865,-0.10765908208243657,0.0,2030,0.2829856872558594,0.05680916408740117,0.04328505682887404,441203,-12.363398370657876,0.0
195,4.784589767456055,-10.411947146292226,10.664108830001643,0.8227910995361483,-35.85384080696243,0.0,0.19753747887966097,0.01,0.004004001617431641,0.0844879150390625,0.00503184,0.050403617,-10.743979649750816,-0.07887019531103796,-0.10447614831430682,0.0,1990,0.27764272689819336,0.051334230649557604,0.03521536997827005,443193,-12.605422391099806,0.0
196,4.956737518310547,-10.42329024108445,10.894510926679366,0.7223848352654645,-35.703341465509006,0.0,0.20680805100079436,0.01,0.003999471664428711,0.07912421226501465,0.0050026076,0.04703626,-10.711910708884181,-0.0776161278152826,-0.10455168032062805,0.0,2065,0.28805112838745117,0.04850348721219097,0.03604495134004563,445258,-12.813507760421817,0.0
197,4.890579700469971,-10.441173286208945,10.632062638007667,0.8443143210671255,-35.54043389258886,0.0,0.2041203138283453,0.01,0.004998445510864258,0.08280563354492188,0.0049914108,0.04736666,-10.684836966616658,-0.0787064357380323,-0.10477088410580926,0.0,2042,0.2830362319946289,0.06062278809013231,0.046371267548756444,447300,-12.873085892955936,0.0
198,4.8297905921936035,-10.144931203072627,10.915930041613775,0.7593033189764486,-36.51769594958972,0.0,0.19113731645784607,0.01,0.004004955291748047,0.07851099967956543,0.0050168727,0.05190631,-10.630846390262255,-0.07847150037438536,-0.10176844859312048,0.0,2022,0.294191837310791,0.0458484597681181,0.027655834853659165,449322,-12.872991407623521,0.0
199,4.9412522315979,-10.302746758747,10.956186541950828,0.7599507842763833,-35.62367194351146,0.0,0.21166016241381036,0.01,0.004000186920166016,0.08151650428771973,0.00499657,0.046860315,-10.59803642711073,-0.0784650630402373,-0.10337842663073253,0.0,2009,0.2775759696960449,0.03999332098692222,0.03184184658495008,451331,-12.92718813521249,0.0
200,4.951260805130005,-10.863741675031934,11.05576931092588,0.7477513101245414,-37.666781459359896,0.0,0.20373233062234128,0.01,0.004998922348022461,0.08333158493041992,0.0050327494,0.0480431,-10.62460695190285,-0.07927168775311902,-0.10898636038099055,0.0,2073,0.29127025604248047,0.06677437177479682,0.051573782952087574,453404,-13.191953867885056,0.0
201,4.984117746353149,-10.06541657524743,10.617985646820848,0.7840655249843859,-35.99722361079647,0.0,0.20225328244080426,0.01,0.003999233245849609,0.0740048885345459,0.005014653,0.04887046,-10.568687914237307,-0.07742969632690475,-0.10096896342198533,0.0,2087,0.2925846576690674,0.04407141013335434,0.031581233579195164,455491,-13.193566791200563,0.0
202,4.906493663787842,-10.321076346285508,10.57211199988798,0.7750695140614425,-36.32341167713424,0.0,0.20142720862110525,0.01,0.004000425338745117,0.08035874366760254,0.005034986,0.04826157,-10.543926757442128,-0.07851302707779842,-0.10356271700097908,0.0,2057,0.29407811164855957,0.0600274303584072,0.044862466690832416,457548,-13.27803732876067,0.0
203,4.96824049949646,-10.380234892368396,10.683828651096778,0.7654164323996606,-35.44325177720275,0.0,0.2125542166697887,0.01,0.003996133804321289,0.08052301406860352,0.004992504,0.04666775,-10.527557570934755,-0.07795624496214126,-0.10412674025053717,0.0,2099,0.31314706802368164,0.05644812790675509,0.03856790899713924,459647,-13.099872317851924,0.0
204,4.788468599319458,-10.082623079106316,10.30546148387724,0.8444377119981814,-35.0837669892375,0.0,0.21760617514097602,0.01,0.00400090217590332,0.0805196762084961,0.0050226543,0.045504723,-10.483064121751912,-0.07883427374545797,-0.1011814661974334,0.0,2010,0.27254152297973633,0.045065304167268706,0.031065921083595557,461657,-13.290010616839092,0.0
205,4.906952619552612,-10.481107429204998,10.384670343059181,0.7036687865232184,-35.51827550530436,0.0,0.206875322668365,0.01,0.004354953765869141,0.08019471168518066,0.005032069,0.046670616,-10.482868452497222,-0.07914562854144816,-0.10512054675555452,0.0,2062,0.2898588180541992,0.053799883507174136,0.04357544113475962,463719,-13.280991054972414,0.0
206,4.913105487823486,-10.042536487581774,10.465896484082402,0.7419586946924428,-35.693495776312346,0.0,0.18560019797062924,0.01,0.004998445510864258,0.08129358291625977,0.0050101625,0.05470154,-10.438835256005678,-0.07780651796194069,-0.10077955277501696,0.0,2054,0.30051302909851074,0.04504062613852705,0.03169312193998855,465773,-13.15685818051134,0.0
207,4.850664854049683,-9.975184145690001,10.776636159634656,0.6478717622319584,-35.902555405395404,0.0,0.2090224919355211,0.01,0.003999948501586914,0.08251762390136719,0.005016289,0.047392715,-10.392470144974112,-0.07822840927167105,-0.10010597149866465,0.0,2036,0.2909073829650879,0.04178976952955168,0.028002580163049157,467809,-13.034452794381048,0.0
208,4.835093021392822,-10.234168311495557,10.53697105005473,0.7181134710745045,-36.07944437225487,0.0,0.20693592531198707,0.01,0.004000186920166016,0.07851386070251465,0.0050337045,0.046866827,-10.376639961626257,-0.07858413287390822,-0.10275324317018311,0.0,2039,0.2830371856689453,0.0477036511242878,0.036684840082256163,469848,-12.88162240461629,0.0
209,4.981619119644165,-10.200077505963199,10.340966630790462,0.6823611282609636,-35.88079116084078,0.0,0.2113115309469772,0.01,0.003999233245849609,0.08051824569702148,0.0049840934,0.04521715,-10.358983716059953,-0.07760489715207178,-0.10232178858316635,0.0,2082,0.28603219985961914,0.05813534150965626,0.042359846490848535,471930,-12.931442181651226,0.0
210,4.874144077301025,-9.799796954599794,10.333378801599284,0.7745139172144263,-36.103205288920535,0.0,0.18592252375144142,0.01,0.0039997100830078125,0.08152031898498535,0.0050169225,0.05291303,-10.303065039913937,-0.07741393137299765,-0.09834984686719166,0.0,2053,0.2927396297454834,0.04124759447767591,0.0283726634095074,473983,-12.93773625773655,0.0
211,4.7616286277771,-9.775051715150093,10.141831099037017,0.6901461670942732,-35.34610344267231,0.0,0.20111033240313506,0.01,0.004001617431640625,0.07951664924621582,0.005079956,0.049291544,-10.250263707437552,-0.07787275666841113,-0.09810574887054586,0.0,2005,0.3086991310119629,0.049329557764111576,0.034751730528231245,475988,-12.871072566037075,0.0
212,4.854326248168945,-10.069329471753727,10.48560414500668,0.7233803035636315,-35.7460655691674,0.0,0.20062655155764478,0.01,0.003998756408691406,0.08451318740844727,0.0049992423,0.04835353,-10.23217028386917,-0.0778807625777134,-0.10104922936529026,0.0,2057,0.29505467414855957,0.044592162970088486,0.032423566762599644,478045,-12.946681941226768,0.0
213,4.85084080696106,-10.056899319247602,10.306379945613356,0.7510189679192131,-34.77145952943088,0.0,0.20554948948215743,0.01,0.0040051937103271484,0.08050894737243652,0.005037652,0.047590636,-10.214643187407013,-0.07813936754234467,-0.10088192721225964,0.0,2028,0.2883641719818115,0.0543192566664357,0.04005724782154172,480073,-12.935014499135212,0.0
214,5.078480958938599,-10.03982553575525,10.514723779660267,0.6735120875218925,-35.53903942764079,0.0,0.20166854605172296,0.01,0.004997968673706055,0.0825188159942627,0.0050007734,0.050222237,-10.197161422241837,-0.07831918730045913,-0.10075009471337551,0.0,2061,0.3211839199066162,0.056712210575270115,0.04147450611363732,482134,-12.635059629091439,0.0
215,4.904690504074097,-10.041695032041336,10.459521086701614,0.6960969784012788,-35.756193196397255,0.0,0.18074654219439742,0.01,0.003999233245849609,0.08100748062133789,0.005040123,0.052482065,-10.181614783221788,-0.0783966153349262,-0.10077208795421415,0.0,2023,0.29668593406677246,0.05763635216631161,0.04615532741529233,484157,-12.211569792231222,0.0
216,4.8684983253479,-10.388616440495632,10.580723372244462,0.7615833276426622,-35.82929682081931,0.0,0.19688811809602444,0.01,0.004000425338745117,0.08151435852050781,0.0050059343,0.04786558,-10.202314948949171,-0.07892615063282273,-0.10420539515643643,0.0,2015,0.28853940963745117,0.07177685817676384,0.05533167389312401,486172,-12.391254170078383,0.0
217,4.743645906448364,-9.688561461526918,10.338477463262038,0.7403489647210132,-35.669730607986025,0.0,0.19233909464849439,0.01,0.003999948501586914,0.07800769805908203,0.005003415,0.050916515,-10.150939600206947,-0.07779740285899826,-0.0972984003985312,0.0,1988,0.2874772548675537,0.042060079715621264,0.027999546253312253,488160,-12.58917368936422,0.0
218,4.762733221054077,-9.916222794570904,10.368362244690257,0.7858850065700017,-35.27676702175314,0.0,0.18976469224663384,0.01,0.005000591278076172,0.07951474189758301,0.005050375,0.051135432,-10.127467919643342,-0.0782023432185511,-0.09952344685314936,0.0,2004,0.27797746658325195,0.052906068811925784,0.04101028362227038,490164,-12.755074091251828,0.0
219,4.761116027832031,-9.89210227682148,10.40651407044408,0.6694670560820211,-36.54290305077113,0.0,0.21809815163981713,0.01,0.003999471664428711,0.08003354072570801,0.005009678,0.044598423,-10.103931355361157,-0.07865504533638032,-0.09927735434306566,0.0,1982,0.2745375633239746,0.05289278906565721,0.039274556226484,492146,-12.792639796178227,0.0
220,4.872816801071167,-10.011893293030974,10.409141013938076,0.7816861080900079,-35.96290123017412,0.0,0.21732578563652966,0.01,0.004998922348022461,0.08712267875671387,0.0050093685,0.044614203,-10.094727549128137,-0.07831747301181005,-0.10043957073661322,0.0,2026,0.28853726387023926,0.04536602522548431,0.033882742559205786,494172,-12.669428000681359,0.0
221,4.840587854385376,-9.562555851897482,10.340254759539425,0.8216994455697473,-35.818559901530584,0.0,0.20271216775379716,0.01,0.003996372222900391,0.07851529121398926,0.005002661,0.04941265,-10.041510379405072,-0.07712024053997721,-0.09594746066852874,0.0,2020,0.2781543731689453,0.04047760895889226,0.027047633224381227,496192,-12.846360189136561,0.0
222,4.858437776565552,-9.801341230587,10.140726930772582,0.7215536597703869,-34.683120109297064,0.0,0.20871664768326498,0.01,0.003000974655151367,0.07251405715942383,0.004979869,0.04614033,-10.017493464523266,-0.07758563754516708,-0.09833240731232189,0.0,2044,0.27154064178466797,0.07179147904497105,0.054273929679734954,498236,-12.995635156885763,0.0
223,4.732879161834717,-9.630889121356006,9.980805235694183,0.7427980411827224,-34.940611626823575,0.0,0.20791454943898785,0.01,0.003999948501586914,0.07305455207824707,0.004957615,0.047661725,-9.97883303020654,-0.0776936980703237,-0.09666025876529497,0.0,2026,0.27605676651000977,0.050977612854078556,0.036060421035215555,500262,-12.720108556893063,0.0
224,4.912045240402222,-9.532481367650593,9.946804581230966,0.7247941128383675,-35.033697149386626,0.0,0.19842554482757974,0.01,0.003998994827270508,0.08166337013244629,0.0050219325,0.048553932,-9.934197863950946,-0.07715085038794098,-0.09564815358186132,0.0,2048,0.2925384044647217,0.051051795411678355,0.035495071256788954,502310,-12.428172639340582,0.0
225,4.828919887542725,-10.049476701002364,10.39430677431583,0.751888856921985,-35.40776464715008,0.0,0.1948550683571819,0.01,0.004000186920166016,0.07951545715332031,0.0050399564,0.049955104,-9.945725747656088,-0.07812362193135935,-0.10084845352068643,0.0,2040,0.28304505348205566,0.052325935000038744,0.03822517683155212,504350,-12.432384890322087,0.0
226,4.903488636016846,-9.410195617925925,9.669103298905043,0.8090751332835324,-34.9970300582698,0.0,0.21854421222782336,0.01,0.003999471664428711,0.07900714874267578,0.0050049894,0.046054415,-9.89217273468307,-0.07665755248990762,-0.09445551034354902,0.0,2055,0.28903675079345703,0.06216519885447179,0.042310282498178454,506405,-12.517487425495895,0.0
227,4.760096788406372,-9.546421989900315,10.027149590814812,0.6987576847582331,-34.68587620981564,0.0,0.22039157755035993,0.01,0.003000497817993164,0.07752537727355957,0.00498917,0.043521907,-9.857597660204794,-0.077427102114567,-0.09578065794814901,0.0,2000,0.28484082221984863,0.05097427565830438,0.0401657902062372,508405,-12.50053978675834,0.0
228,4.802088499069214,-9.389050185798851,9.945657152387735,0.7423662576611265,-35.224957273632036,0.0,0.20698451582639973,0.01,0.00466156005859375,0.07902812957763672,0.0050164033,0.046879914,-9.8107429127642,-0.07713435141013161,-0.09430128002747291,0.0,2019,0.28346896171569824,0.041432611414184285,0.028917268661848704,510424,-12.543859288855113,0.0
229,4.782989740371704,-9.746719723916769,9.906244621844744,0.7354835493443401,-35.25027002502176,0.0,0.20828632005967604,0.01,0.004000186920166016,0.07718038558959961,0.0050228494,0.047034036,-9.804340593879457,-0.07757444105021943,-0.09781757059622165,0.0,2018,0.2693369388580322,0.05078130290127177,0.03751823903716039,512442,-12.576213613306724,0.0
230,4.888098239898682,-9.47534114539811,9.971046068181744,0.7330358238285164,-35.369719503401924,0.0,0.20665280491047505,0.01,0.0049991607666015625,0.08252477645874023,0.004982268,0.048015393,-9.771440649031323,-0.07701896825622798,-0.09516427501186205,0.0,2064,0.2950551509857178,0.04515125428244098,0.03206820771163132,514506,-12.441164379528306,0.0
231,4.796657562255859,-9.620779934624641,10.137310617767426,0.7137167733855293,-35.27207687326679,0.0,0.20399205751114236,0.01,0.004000186920166016,0.08151459693908691,0.005023837,0.048091143,-9.756374577590655,-0.07813515924790301,-0.09656837954702444,0.0,2003,0.2946646213531494,0.0468097834640344,0.034125518520389926,516509,-12.454475964306386,0.0
232,4.749331951141357,-9.41662253465945,10.059371265960506,0.7405285438613715,-35.83368466158397,0.0,0.20877758844268557,0.01,0.00400090217590332,0.07914304733276367,0.005021748,0.04653908,-9.722399373297534,-0.07681192306630613,-0.09452022271373299,0.0,1999,0.28078317642211914,0.04341962741164657,0.03220753561828733,518508,-12.386231335631694,0.0
233,4.763762712478638,-9.430004344286347,10.03240836507272,0.6822211868621539,-36.18487522040999,0.0,0.21219066305516535,0.01,0.004000186920166016,0.06900620460510254,0.0049380665,0.04535236,-9.693159870396416,-0.07709207609872896,-0.09464858020893221,0.0,2037,0.26804637908935547,0.04449864992907984,0.033708453321559466,520545,-12.509661279109745,0.0
234,4.651687860488892,-9.515053897945403,10.010838400680333,0.6530425032977465,-35.8950747474963,0.0,0.20566576629653743,0.01,0.003998517990112305,0.07112908363342285,0.005052054,0.046131242,-9.675349273151316,-0.07797260687292897,-0.09556329944119354,0.0,1982,0.26911163330078125,0.057417986946889946,0.0430822705558998,522527,-12.346008604451875,0.0
235,4.573850631713867,-9.832936751719874,10.613045685671233,0.6569437573141262,-35.519093402655194,0.0,0.20292107002922927,0.01,0.004000425338745117,0.06964969635009766,0.0049879593,0.047975816,-9.691108021008171,-0.07806263670103261,-0.0986850045750357,0.0,1963,0.2571284770965576,0.05163998112521664,0.03747367624994795,524490,-12.323895566042971,0.0
236,4.7849767208099365,-9.578578009697704,9.904705681482769,0.7238538142761859,-34.561169711713916,0.0,0.21709056913555166,0.01,0.004000425338745117,0.0735158920288086,0.004992313,0.04409505,-9.679855019877126,-0.07664327215006778,-0.09610809078159262,0.0,2064,0.2830545902252197,0.04765475103943156,0.035555334610311476,526554,-12.335732498476006,0.0
237,4.770007371902466,-9.304574998131397,9.652678563111772,0.7181819356073784,-34.9794993013754,0.0,0.1984752498676562,0.01,0.004000186920166016,0.07929372787475586,0.005013907,0.04974032,-9.642327017702552,-0.07645131139631518,-0.09340456333343539,0.0,2023,0.2872123718261719,0.0484245345115595,0.03945519637739058,528577,-12.0666680039512,0.0
238,4.800693511962891,-9.607144743794704,9.997003329719341,0.7711378488283243,-36.20654716911884,0.0,0.19527732678254203,0.01,0.004998683929443359,0.07051324844360352,0.005025232,0.049263034,-9.638808790311767,-0.07714052419633163,-0.09642231411140172,0.0,2044,0.2620656490325928,0.04791729008279343,0.03592195908747883,530621,-12.1000444570313,0.0
239,4.586962938308716,-9.565278831096226,9.856309876036748,0.7381273091934565,-35.07158175277268,0.0,0.2154547609553819,0.01,0.00400090217590332,0.07000088691711426,0.005000721,0.04551737,-9.631455794390213,-0.07789817340872744,-0.09606569243214644,0.0,1969,0.260392427444458,0.04594815890224585,0.03585863279398978,532590,-12.145706689211327,0.0
240,4.6410651206970215,-9.277197726157102,9.824362661113186,0.7059849530599421,-36.345660268508276,0.0,0.2143079989942877,0.01,0.004001140594482422,0.07107686996459961,0.005015868,0.046140734,-9.596029987566903,-0.07711938313700499,-0.0931290940592587,0.0,1987,0.2660529613494873,0.05524745752601221,0.03877569462722179,534577,-12.095545541974644,0.0
241,4.747826099395752,-9.377412333912774,9.89456519160472,0.7300523180791895,-34.786887814231484,0.0,0.20442062793433113,0.01,0.004001140594482422,0.07100272178649902,0.0050022607,0.04666485,-9.57416822220149,-0.07704260416477171,-0.09412845601874065,0.0,2041,0.26404380798339844,0.05551633533771833,0.041440136619763535,536618,-12.353928316812013,0.0
242,4.612222671508789,-8.998437657072738,9.548552431868236,0.7836061792060122,-34.1995577566576,0.0,0.20595158630710575,0.01,0.003999948501586914,0.07151174545288086,0.0050192773,0.047847666,-9.516595165688615,-0.07593597513157518,-0.09039598278983561,0.0,1977,0.26312780380249023,0.06986157643067413,0.04727215874363713,538595,-12.35138437354343,0.0
243,4.648936033248901,-9.272180312906608,9.710812821710736,0.7121912905431084,-34.86455514967958,0.0,0.1968610557124513,0.01,0.0037381649017333984,0.07229328155517578,0.0050094174,0.04876167,-9.492153680410414,-0.07679052725132254,-0.0930793074893509,0.0,2000,0.2706773281097412,0.059806600942876084,0.03850521283535169,540595,-12.466104627462375,0.0
244,4.677567958831787,-9.035468381060682,9.46977310827302,0.8340381116907658,-35.80349093653465,0.0,0.20517142719791284,0.01,0.003996610641479492,0.06950998306274414,0.0050259084,0.047595385,-9.446485150475441,-0.07681913466488201,-0.09066548074137286,0.0,1995,0.26807212829589844,0.04850530311932613,0.03138848644602621,542590,-12.206588495891197,0.0
245,4.663284063339233,-9.302812750010485,9.953987313749382,0.7694582227374731,-34.637110293424314,0.0,0.19539710978007285,0.01,0.002999544143676758,0.07351899147033691,0.0050095706,0.04912021,-9.432117910428946,-0.07703269803086137,-0.09343980207888025,0.0,1981,0.25255799293518066,0.04674347366280633,0.03041603250144242,544571,-12.487416486134155,0.0
246,4.718676567077637,-9.005769822506684,9.481371399333828,0.6728882173255298,-34.77372264209224,0.0,0.19759223240357898,0.01,0.004000186920166016,0.06696605682373047,0.005010504,0.050808445,-9.38948310163672,-0.07593947731400286,-0.090469100185926,0.0,2012,0.2700929641723633,0.04263236760461553,0.029146288114118808,546583,-12.363935357604841,0.0
247,4.748670816421509,-9.214417988673617,9.819726158272113,0.7548283921866225,-35.23152896607862,0.0,0.18680930073100246,0.01,0.0040018558502197266,0.07751274108886719,0.0050124647,0.049618036,-9.37197659034041,-0.07652371732243843,-0.09255530812525628,0.0,2022,0.2743685245513916,0.04839782174854272,0.03612604872549179,548605,-12.261077474223896,0.0
248,4.837875127792358,-9.141216818879736,9.303594523409144,0.7377773239149157,-34.870616382761675,0.0,0.19747115769997658,0.01,0.004000425338745117,0.0879812240600586,0.0050143003,0.047173783,-9.348900613194342,-0.07667991229716699,-0.09176234294724173,0.0,2023,0.2896606922149658,0.05757151703794198,0.042141229353677076,550628,-12.223499429790525,0.0
249,4.855727195739746,-9.415677184459401,10.198059652959902,0.8933962176263655,-35.24848010194319,0.0,0.19877251111492883,0.01,0.003998994827270508,0.08151555061340332,0.005022323,0.047608178,-9.355578270320848,-0.07677511457989929,-0.09451690527442558,0.0,2003,0.4040648937225342,0.06070567122450879,0.03802731019853637,552631,-12.192828180081943,0.0
250,6.498292922973633,-8.892034283989986,9.201225096580695,0.777513209438021,-34.589759415565965,0.0,0.20014985937050253,0.01,0.00400233268737793,0.09100651741027832,0.0050003645,0.048197582,-9.309223871687761,-0.07615065927358149,-0.0892792059722662,0.0,1982,0.31679463386535645,0.06915784070283601,0.04475586616863265,554613,-12.3023143952865,0.0
251,6.666057109832764,-9.252718525882887,9.7485502024364,0.6841378578560349,-35.98963725441362,0.0,0.20847135155142482,0.01,0.006794929504394531,0.09751343727111816,0.0050185723,0.046287164,-9.303573337107274,-0.07646149753442705,-0.09288376621811292,0.0,2020,0.3275411128997803,0.05431758333036393,0.04036950605385591,556633,-12.28702937426726,0.0
252,5.406468629837036,-8.941944268930595,9.233541969628128,0.7339667383401738,-34.98113725020921,0.0,0.20477553718372585,0.01,0.008510112762451172,0.18352174758911133,0.0050266753,0.048426043,-9.267410430289607,-0.07604502714418945,-0.08977527027501872,0.0,2042,0.3060567378997803,0.04499409166629015,0.029023571305537264,558675,-12.25691437230899,0.0
253,4.740620851516724,-8.934518244924954,9.657740231379677,0.735798579463582,-34.39838411449161,0.0,0.20154825086346712,0.01,0.003999948501586914,0.0825190544128418,0.005032205,0.04749993,-9.234121211753141,-0.07633818511553019,-0.08975855682118214,0.0,1977,0.3036332130432129,0.05144534719881069,0.040293476063107694,560652,-12.15586971686785,0.0
254,4.789612770080566,-8.257558829480374,8.571440351679238,0.7491224695096538,-31.459445515359754,0.0,0.20823028167239926,0.01,0.0030007362365722656,0.08351540565490723,0.005012581,0.04914471,-9.136464973525865,-0.07479621758316629,-0.0829309167346409,0.0,2007,0.283158540725708,0.05713974469697133,0.03093826349036586,562659,-12.20330276523696,0.0
255,4.853330850601196,-9.124518343753008,9.517922177700061,0.7194821986784999,-32.237606565851394,0.0,0.21732833232463084,0.01,0.003000020980834961,0.08251667022705078,0.005044432,0.04283655,-9.135270310548579,-0.07681449910044655,-0.09159503077907974,0.0,2015,0.2801389694213867,0.059910452038636895,0.04579820349341842,564674,-12.205887526872448,0.0
256,4.939364671707153,-8.743393862097244,8.979154175317383,0.7925920043470615,-34.82793775641894,0.0,0.19955191254326088,0.01,0.0029997825622558594,0.08051514625549316,0.005005637,0.049272727,-9.096082665703445,-0.07579892248536911,-0.08784518187070145,0.0,2046,0.2655501365661621,0.055443370586265396,0.043274618798467016,566720,-12.084760847277158,0.0
257,4.79316520690918,-8.77369504114778,9.123938304728494,0.6835803413355598,-35.241061497891764,0.0,0.20514140218412388,0.01,0.004404544830322266,0.08101129531860352,0.005006241,0.046770163,-9.063843903247879,-0.07607835898672509,-0.08809879946234164,0.0,2012,0.28458356857299805,0.05149439151723443,0.0389235551089465,568732,-12.107566016386615,0.0
258,4.706721782684326,-8.56480627847622,8.915504658757426,0.7409722987104368,-26.754721264584,0.0,0.19636724613435994,0.01,0.003503561019897461,0.08435821533203125,0.005007331,0.048208475,-9.013940140770714,-0.07584649611647995,-0.08600932726109597,0.0,1971,0.281095027923584,0.056088320856551056,0.04690150632091372,570703,-12.193057027155081,0.0
259,4.785634756088257,-8.773258367855014,9.049139184893733,0.7796513000315592,-34.530103141071784,0.0,0.19814295597010062,0.01,0.004001617431640625,0.07951498031616211,0.004947764,0.048960056,-8.989871963479144,-0.07564825125439417,-0.08808936128450648,0.0,2015,0.2920949459075928,0.0395872465022986,0.026469282573474022,572718,-11.865455403691403,0.0
260,5.051020860671997,-8.2446311666037,8.618960711207304,0.6799653559031826,-29.920266084244478,0.0,0.2098202483070493,0.01,0.00500035285949707,0.08500456809997559,0.0049885423,0.047336288,-8.9153478837916,-0.07513564263216135,-0.08285922371765472,0.0,1968,0.2880373001098633,0.04670613478802853,0.03215061686116279,574686,-11.885564153123761,0.0
261,5.016576051712036,-9.133349586251274,9.727488026187595,0.7150665362405579,-34.572414027705086,0.0,0.19211854289733807,0.01,0.003997087478637695,0.08954906463623047,0.005017323,0.049225036,-8.937148054037568,-0.07717617721376066,-0.09168797286107926,0.0,1919,0.29148268699645996,0.06643824049444483,0.0486778187974232,576605,-12.164612628516691,0.0
262,4.851962566375732,-8.695640997277543,9.077024260436895,0.7608158966658485,-32.08266816088975,0.0,0.20726567333408136,0.01,0.004000663757324219,0.08351969718933105,0.005020178,0.045608368,-8.912997348361564,-0.07590200285413148,-0.08730584768423251,0.0,2001,0.2980990409851074,0.0684257718553377,0.047937615631731476,578606,-11.893245942293623,0.0
263,4.816261291503906,-8.479067370822907,8.781074948935746,0.7547162299769621,-33.31830631563215,0.0,0.2098773807891241,0.01,0.003996610641479492,0.08051323890686035,0.005002888,0.046852678,-8.869604350607698,-0.07505055753943243,-0.08520210792946026,0.0,2004,0.2885117530822754,0.049876802327165015,0.0380652638957689,580610,-11.900209178690059,0.0
264,4.728447914123535,-8.627465102720137,8.688039047187962,0.6889044831447302,-31.529979758235502,0.0,0.19450013954611853,0.01,0.004001140594482422,0.07850933074951172,0.0050339764,0.05005362,-8.845390425818943,-0.07669540834886406,-0.08662456381960686,0.0,1962,0.27400660514831543,0.04445889108765191,0.032850052655313974,582572,-11.817552006512068,0.0
265,4.744975328445435,-8.185775759440457,8.460313602747634,0.939849897885778,-26.65989301383174,0.0,0.19980682739319094,0.01,0.0030002593994140625,0.08051609992980957,0.004971276,0.049480498,-8.779428959181095,-0.07511987244257352,-0.08221548265599835,0.0,1964,0.2675504684448242,0.044579702241762234,0.029581384532103027,584536,-11.66478340985233,0.0
266,4.841820955276489,-8.670456133832335,9.005607814073903,0.7412205429383507,-31.252051905029813,0.0,0.20140157282281337,0.01,0.0029993057250976562,0.07851767539978027,0.005015045,0.047032844,-8.76853167664622,-0.07538139170942418,-0.08706004681480847,0.0,1974,0.27332639694213867,0.05773388892418712,0.044205070114623005,586510,-11.601419299001885,0.0
267,4.647385835647583,-8.394649988933233,8.555318464686973,0.7665128758918937,-32.844945142906994,0.0,0.19727064949842057,0.01,0.003999471664428711,0.07901930809020996,0.004968379,0.049617253,-8.731143507874922,-0.07570318328580534,-0.08435850231212538,0.0,1935,0.26553869247436523,0.03840743915113568,0.02720017003621785,588445,-11.568016880026548,0.0
268,4.7347252368927,-8.75550765211638,8.992591628222325,0.7724576530417607,-34.14953936083068,0.0,0.19172654818862203,0.01,0.004000425338745117,0.07650995254516602,0.005022543,0.04874318,-8.733579922299068,-0.07598965602669153,-0.08796915978379745,0.0,1981,0.26413583755493164,0.05663918903789773,0.04094050645519003,590426,-11.525716909366318,0.0
269,4.802316188812256,-8.212330240697245,8.546516704154586,0.8106107409876838,-30.06321415193243,0.0,0.20174205136504234,0.01,0.0036847591400146484,0.08101606369018555,0.0050330996,0.049459804,-8.681454954138886,-0.074295684208823,-0.08248085288073527,0.0,2006,0.2780885696411133,0.0453913051607491,0.032571211574562754,592432,-11.544924551356488,0.0
270,4.669963836669922,-8.478109195477268,9.2289902866827,0.7715143444170021,-35.11434025945635,0.0,0.20651599759650252,0.01,0.003999471664428711,0.0760047435760498,0.0050323443,0.046669457,-8.661120378272724,-0.07526606879246005,-0.08519377741518744,0.0,1947,0.2798035144805908,0.05140337809358078,0.033560801333077844,594379,-11.574589848548225,0.0
271,4.682570934295654,-8.538382857301276,9.04369049814833,0.7543828100011531,-34.04675839789491,0.0,0.1962988726115221,0.01,0.0050013065338134766,0.07851648330688477,0.005042047,0.0506187,-8.64884662617558,-0.07482275339614083,-0.08579719219941125,0.0,1960,0.2689990997314453,0.04715647704431822,0.03143840139439318,596339,-11.394800171709473,0.0
